,Tweet Text,Label,clean_tweet
727,"Tune in Tomorrow @6pm CST where we Reveal Reality to our people, Precept Upon Precept. This weekâs topic is: No Pain No Gain.Showing our people Coronavirus &amp; Blacks being murdered is Matthew 24 &amp; we must go through this pain to gain the Kingdom. 
      
 Facebook: IUIC Classrooms https://t.co/Tlw5KRaCyk",1,"Tune in Tomorrow @6pm CST where we Reveal Reality to our people, Precept Upon Precept. This weeks topic is: No Pain No Gain.Showing our people Coronavirus &amp; Blacks being murdered is Matthew 24 &amp; we must go through this pain to gain the Kingdom. Facebook: IUIC Classrooms"
728,"Several Asian actors are speaking out against racism towards the Asian community, whose members have been blamed for spreading the coronavirus after the first cases were reported in Wuhan, China https://t.co/WgpMcbABXA (Video via @QuickTake) https://t.co/iQuqCcXasy",1,"Several Asian actors are speaking out against racism towards the Asian community, whose members have been blamed for spreading the coronavirus after the first cases were reported in Wuhan, China (Video via @QuickTake)"
729,This is the reason I'm starting to dislike my own state. You retards would rather stand alongside murderers than wear a mask or support people of color. Also one of the only things we'll ever be close to number 1 at something is Covid-19 cases.,1,This is the reason I'm starting to dislike my own state. You retards would rather stand alongside murderers than wear a mask or support people of color. Also one of the only things we'll ever be close to number 1 at something is Covid-19 cases.
730,"Far right using coronavirus as excuse to attack Asians, say police https://t.co/ZEHWM6aM12 by @townsendmark",1,"Far right using coronavirus as excuse to attack Asians, say police by @townsendmark"
731,"@TomCottonAR 
You want deny the vote to half a Million Black Voters in DC
So a White Christian Nationalist, that R means shit
Only win by voter suppression, but you did too good a job 
It is gonna be a the hottest summer on record, with 
Covid-19 killing thousand each week https://t.co/jHjYtgKmlV",1,"@TomCottonAR You want deny the vote to half a Million Black Voters in DC So a White Christian Nationalist, that R means shit Only win by voter suppression, but you did too good a job It is gonna be a the hottest summer on record, with Covid-19 killing thousand each week"
732,"like @ZENPP always does on French Arabs, Africans and other minorities and of his dog bone: The Muslims! For the well-being of IsraHELL

Big liar, extremely racist...

#GeorgeFLoyd #Coronavirus #Covid19 #COVID2019 #covid1948 #RacismInFrance",1,"like @ZENPP always does on French Arabs, Africans and other minorities and of his dog bone: The Muslims! For the well-being of IsraHELL Big liar, extremely racist... #GeorgeFLoyd #Coronavirus #Covid19 #COVID2019 #covid1948 #RacismInFrance"
733,"Coronavirus front-line work hits women, people of color, immigrants especiallyÂ hard https://t.co/dsH92mHKkE",1,"Coronavirus front-line work hits women, people of color, immigrants especiallyhard"
734,"@nkjemisin I think 45 is trying to spread Covid19 to kill off a large amount of poor people. So, because of systemic racism.. 
I am sure you know what I am saying.",1,"@nkjemisin I think 45 is trying to spread Covid19 to kill off a large amount of poor people. So, because of systemic racism.. I am sure you know what I am saying."
735,"@Mandoline_Blue @itsallymcmental /2.. After all, suppose Covid-19 endangered only the lives of the poor, millions true, but none of the well-off, no Tory voters et al.  I bet this government would re-play the 'no magic money true' mantra and hence do next to nothing to combat it.",1,"@Mandoline_Blue @itsallymcmental /2.. After all, suppose Covid-19 endangered only the lives of the poor, millions true, but none of the well-off, no Tory voters et al. I bet this government would re-play the 'no magic money true' mantra and hence do next to nothing to combat it."
736,"@GOPLeader While you are at it. Call out the @GOP hypocrites for staying silent about @realDonaldTrump racist tweets about Covid19 and Mexicans, blacks, military families....more but start with that.",1,"@GOPLeader While you are at it. Call out the @GOP hypocrites for staying silent about @realDonaldTrump racist tweets about Covid19 and Mexicans, blacks, military families....more but start with that."
737,"@XhantiPayi Poverty kills. Desperation drive the vulnerable to crime and suicide. As a united people we need to allocate time and energy to flatten the curve whilst also make provisions for the poor, during and post Covid 19.. It need not be one or the other..",1,"@XhantiPayi Poverty kills. Desperation drive the vulnerable to crime and suicide. As a united people we need to allocate time and energy to flatten the curve whilst also make provisions for the poor, during and post Covid 19.. It need not be one or the other.."
738,America is people of color is being target with Covid-19  for Trump Hacking Election again believe it or not White folks are being targeted with this Foreign Interference for Trump to take over America listen key words Make  America Great Again .,1,America is people of color is being target with Covid-19 for Trump Hacking Election again believe it or not White folks are being targeted with this Foreign Interference for Trump to take over America listen key words Make America Great Again .
739,"@realDonaldTrump Democrats have cheated so much sir  One thing for sure sir Left still has the exact same agenda they had in 2015 and 16.Chaos &amp; Mayhem, Race wars 4votes, Obstruction &amp; Division, Protests spreading Covid 19 4Mail In Ballots! Just my opinion Mr. President! If Left wins,USA loses!",1,"@realDonaldTrump Democrats have cheated so much sir One thing for sure sir Left still has the exact same agenda they had in 2015 and 16.Chaos &amp; Mayhem, Race wars 4votes, Obstruction &amp; Division, Protests spreading Covid 19 4Mail In Ballots! Just my opinion Mr. President! If Left wins,USA loses!"
740,"@HuXijin_GT COVID-19,  is not a real threat to Indian people. Even Coronavirus has killed 15,000 Indian people and will kill more, most of whom are the poor. The Indian Politics use turbulent LAC  as a tool to fool the Indian. 
Indian elites is more dangerous than COVID-19,
Jai Hindi https://t.co/kdqtbBuLUn",1,"@HuXijin_GT COVID-19, is not a real threat to Indian people. Even Coronavirus has killed 15,000 Indian people and will kill more, most of whom are the poor. The Indian Politics use turbulent LAC as a tool to fool the Indian. Indian elites is more dangerous than COVID-19, Jai Hindi"
741,Pple way dey say make dem lock Ghana they go carry food give we the poor.. so they want hunger to kill us nd they talk say nabi Chinese virus (convid 19),1,Pple way dey say make dem lock Ghana they go carry food give we the poor.. so they want hunger to kill us nd they talk say nabi Chinese virus (convid 19)
742,"Ethnic minorities dying of Covid-19 at higher rate, analysis shows - Ethnic minorities dying of Covid-19 at higher rate, analysis shows

https://t.co/cdLsWEob4t",1,"Ethnic minorities dying of Covid-19 at higher rate, analysis shows - Ethnic minorities dying of Covid-19 at higher rate, analysis shows"
743,And Florida hosts a multitude of elderly people who are more susceptible to Covid-19. https://t.co/3MfhVnAq11,1,And Florida hosts a multitude of elderly people who are more susceptible to Covid-19.
744,"QUESTION: Why is IMPEACHED FOREVER ILLEGITIMATE @realDonaldTrump against testing for Covid-19 in nursing homes, assisted living facilities and jails? Does it have anything to do with who can vote? @MaddowBlog @DebraMessing @alfranken @NatashaBertrand @chipfranklin @CheriJacobus",1,"QUESTION: Why is IMPEACHED FOREVER ILLEGITIMATE @realDonaldTrump against testing for Covid-19 in nursing homes, assisted living facilities and jails? Does it have anything to do with who can vote? @MaddowBlog @DebraMessing @alfranken @NatashaBertrand @chipfranklin @CheriJacobus"
745,"@replouiegohmert Please do some actual work on behalf of Texas. Covid-19 is wreaking havoc, and youâre up there drinking the kool-aid. I donât care which party does what. I do care that youâre wasting my money on political games. If you canât do this job, then resign and let someone else do it.",1,"@replouiegohmert Please do some actual work on behalf of Texas. Covid-19 is wreaking havoc, and youre up there drinking the kool-aid. I dont care which party does what. I do care that youre wasting my money on political games. If you cant do this job, then resign and let someone else do it."
746,"@southernwoman49 Yes Coronavirus...so unfortunate
The Whites don't like we blacks
They just pretend as if they do..
And they do go to church to as Christians.....
MAN TO MAN IS SO UNJUST ð",1,@southernwoman49 Yes Coronavirus...so unfortunate The Whites don't like we blacks They just pretend as if they do.. And they do go to church to as Christians..... MAN TO MAN IS SO UNJUST
747,"Japan's labor ministry says job placement centers will offer counseling to foreign workers to prevent unfair treatment by employers hit by the coronavirus pandemic.
https://t.co/NpMwtqsNts",1,Japan's labor ministry says job placement centers will offer counseling to foreign workers to prevent unfair treatment by employers hit by the coronavirus pandemic.
